IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,DEWPOINT,WINDGUST
FLAT,2025-06-12T16:05:15.717,2025-06-12T17:05:15.717,2025-06-12T16:05:16.414,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,20.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-15_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0023.xisf,1,,
FLAT,2025-06-12T16:05:06.645,2025-06-12T17:05:06.645,2025-06-12T16:05:07.356,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,10.0,20.2,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-06_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0017.xisf,1,,
FLAT,2025-06-12T16:05:05.115,2025-06-12T17:05:05.115,2025-06-12T16:05:05.846,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,10.0,20.2,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-05_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0016.xisf,1,,
FLAT,2025-06-12T16:05:09.694,2025-06-12T17:05:09.694,2025-06-12T16:05:10.403,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,10.0,20.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-09_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0019.xisf,1,,
FLAT,2025-06-12T16:05:14.224,2025-06-12T17:05:14.224,2025-06-12T16:05:14.920,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,20.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-14_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0022.xisf,1,,
FLAT,2025-06-12T16:05:12.753,2025-06-12T17:05:12.753,2025-06-12T16:05:13.456,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,20.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-12_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0021.xisf,1,,
FLAT,2025-06-12T16:04:56.131,2025-06-12T17:04:56.131,2025-06-12T16:04:56.827,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,12.0,20.4,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-04-56_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0010.xisf,1,,
FLAT,2025-06-12T16:05:08.173,2025-06-12T17:05:08.173,2025-06-12T16:05:08.891,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,10.0,20.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-08_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0018.xisf,1,,
FLAT,2025-06-12T16:05:11.209,2025-06-12T17:05:11.209,2025-06-12T16:05:11.931,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,10.0,20.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-11_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0020.xisf,1,,
FLAT,2025-06-12T16:05:20.166,2025-06-12T17:05:20.166,2025-06-12T16:05:20.895,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-20_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0026.xisf,1,,
FLAT,2025-06-12T16:05:26.309,2025-06-12T17:05:26.309,2025-06-12T16:05:27.008,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.7,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-26_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0030.xisf,1,,
FLAT,2025-06-12T16:05:30.827,2025-06-12T17:05:30.827,2025-06-12T16:05:31.558,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.6,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-30_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0033.xisf,1,,
FLAT,2025-06-12T16:05:21.730,2025-06-12T17:05:21.730,2025-06-12T16:05:22.422,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.8,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-21_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0027.xisf,1,,
FLAT,2025-06-12T16:05:18.648,2025-06-12T17:05:18.648,2025-06-12T16:05:19.367,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-18_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0025.xisf,1,,
FLAT,2025-06-12T16:05:24.765,2025-06-12T17:05:24.765,2025-06-12T16:05:25.499,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.8,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-24_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0029.xisf,1,,
FLAT,2025-06-12T16:05:36.969,2025-06-12T17:05:36.969,2025-06-12T16:05:37.703,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.4,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-36_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0037.xisf,1,,
FLAT,2025-06-12T16:05:38.548,2025-06-12T17:05:38.548,2025-06-12T16:05:39.249,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.4,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-38_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0038.xisf,1,,
FLAT,2025-06-12T16:05:27.810,2025-06-12T17:05:27.810,2025-06-12T16:05:28.516,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.6,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-27_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0031.xisf,1,,
FLAT,2025-06-12T16:05:23.204,2025-06-12T17:05:23.204,2025-06-12T16:05:23.930,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,8.0,19.8,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-23_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0028.xisf,1,,
FLAT,2025-06-12T16:05:33.916,2025-06-12T17:05:33.916,2025-06-12T16:05:34.607,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.5,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-33_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0035.xisf,1,,
FLAT,2025-06-12T16:05:35.401,2025-06-12T17:05:35.401,2025-06-12T16:05:36.134,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.5,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-35_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0036.xisf,1,,
FLAT,2025-06-12T16:05:29.300,2025-06-12T17:05:29.300,2025-06-12T16:05:30.010,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.6,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-29_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0032.xisf,1,,
FLAT,2025-06-12T16:05:32.383,2025-06-12T17:05:32.383,2025-06-12T16:05:33.112,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.6,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-32_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0034.xisf,1,,
FLAT,2025-06-12T16:05:40.033,2025-06-12T17:05:40.033,2025-06-12T16:05:40.747,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.3,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-40_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0039.xisf,1,,
FLAT,2025-06-12T16:05:41.561,2025-06-12T17:05:41.561,2025-06-12T16:05:42.272,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,6.0,19.3,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-41_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0040.xisf,1,,
FLAT,2025-06-12T16:05:44.534,2025-06-12T17:05:44.534,2025-06-12T16:05:45.261,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-44_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0042.xisf,1,,
FLAT,2025-06-12T16:05:43.091,2025-06-12T17:05:43.091,2025-06-12T16:05:43.779,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.2,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-43_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0041.xisf,1,,
FLAT,2025-06-12T16:05:46.053,2025-06-12T17:05:46.053,2025-06-12T16:05:46.793,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-46_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0043.xisf,1,,
FLAT,2025-06-12T16:05:50.722,2025-06-12T17:05:50.722,2025-06-12T16:05:51.415,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-50_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0046.xisf,1,,
FLAT,2025-06-12T16:05:47.626,2025-06-12T17:05:47.626,2025-06-12T16:05:48.362,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.1,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-47_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0044.xisf,1,,
FLAT,2025-06-12T16:05:52.189,2025-06-12T17:05:52.189,2025-06-12T16:05:52.880,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-52_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0047.xisf,1,,
FLAT,2025-06-12T16:05:49.163,2025-06-12T17:05:49.163,2025-06-12T16:05:49.889,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,19.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-49_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0045.xisf,1,,
FLAT,2025-06-12T16:05:56.667,2025-06-12T17:05:56.667,2025-06-12T16:05:57.372,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,18.8,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-56_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0050.xisf,1,,
FLAT,2025-06-12T16:05:53.675,2025-06-12T17:05:53.675,2025-06-12T16:05:54.381,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,5.0,18.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-53_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0048.xisf,1,,
FLAT,2025-06-12T16:05:59.629,2025-06-12T17:05:59.629,2025-06-12T16:06:00.346,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,3.0,18.7,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-05-59_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0052.xisf,1,,
FLAT,2025-06-12T16:06:02.666,2025-06-12T17:06:02.666,2025-06-12T16:06:03.365,0.38125,0.38125,ZWO ASI6200MM Pro,ZWO ASI6200MM Pro,0,10,0.779999971389771,1,1,3.0,18.6,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,,,,,,,FlatWizard,,,0.0,FocusLynx Focuser 1,12315,12315,1.325,24.8,24.8,,,,,Starlight Xpress Filter Wheels,Green,,,,,,,2000.0,N.I.N.A. 3.1.2.9001 (x64),FlatWizard_Date_2025-06-12_Time_17-06-02_Type_FLAT_Filter_Green_Exposure_0.38s_Gain_0_Offset_10_Eccentricity_0.00_HFR_px_FWHM_0.00_Temp_24.80_Frame_0054.xisf,1,,
