IMAGETYP,DATE-OBS,DATE-LOC,DATE-AVG,EXPOSURE,EXPTIME,INSTRUME,CAMERAID,GAIN,OFFSET,EGAIN,XBINNING,YBINNING,SET-TEMP,CCD-TEMP,XPIXSZ,YPIXSZ,USBLIMIT,SITEELEV,SITELAT,SITELONG,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCUSSZ,FOCTEMP,FOCUSTEM,ROTNAME,ROTATOR,ROTATANG,ROTSTPSZ,FWHEEL,FILTER,CLOUDCVR,DEWPOINT,HUMIDITY,PRESSURE,AMBTEMP,WINDDIR,WINDGUST,WINDSPD,EQUINOX,SWCREATE,FILENAME,NUMBER,SOURCE_PATH
LIGHT,2025-11-28T02:07:46.6583377,2025-11-28T02:07:46.6583377,2025-11-28T02:12:47.2217446,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704135243673,60.8779784391876,35.66096,326.33709,1.71212227676433,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.2,6.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-07-46_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.07_Temp_6.20_0147.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-07-46_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.07_Temp_6.20_0147.xisf
LIGHT,2025-11-28T02:18:21.9799182,2025-11-28T02:18:21.9799182,2025-11-28T02:23:22.6016755,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705211418716,60.8779378269074,34.77389,327.47634,1.74987296336696,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.2,6.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-18-21_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.66px_FWHM_4.10_Temp_6.20_0148.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-18-21_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.66px_FWHM_4.10_Temp_6.20_0148.xisf
LIGHT,2025-11-28T02:28:23.4110647,2025-11-28T02:28:23.4110647,2025-11-28T02:33:23.9935363,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705227771323,60.8780477131656,33.96223,328.56862,1.78627812388468,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.0,6.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-28-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.68px_FWHM_4.22_Temp_6.00_0149.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-28-23_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.68px_FWHM_4.22_Temp_6.00_0149.xisf
LIGHT,2025-11-28T02:38:24.7058874,2025-11-28T02:38:24.7058874,2025-11-28T02:43:25.2438674,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.705198841723,60.8779076288503,33.17339,329.67999,1.8234910720862,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.0,6.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-38-24_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.67px_FWHM_4.16_Temp_6.00_0150.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-38-24_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.67px_FWHM_4.16_Temp_6.00_0150.xisf
LIGHT,2025-11-28T02:48:48.8004229,2025-11-28T02:48:48.8004229,2025-11-28T02:53:49.3367813,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704004312712,60.8772181054737,32.37986,330.85251,1.86287802434878,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.1,6.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-48-48_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.66px_FWHM_4.19_Temp_6.10_0151.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-48-48_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.66px_FWHM_4.19_Temp_6.10_0151.xisf
LIGHT,2025-11-28T02:58:49.9779692,2025-11-28T02:58:49.9779692,2025-11-28T03:03:50.5079243,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704125216606,60.877347942872,31.64711,331.99211,1.90111164789622,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.1,6.1,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_02-58-49_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.69px_FWHM_4.34_Temp_6.10_0152.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_02-58-49_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.37_HFR_1.69px_FWHM_4.34_Temp_6.10_0152.xisf
LIGHT,2025-11-28T03:08:51.1754896,2025-11-28T03:08:51.1754896,2025-11-28T03:13:51.7209551,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704051480332,60.8771978804153,30.93704,333.15318,1.93998946067362,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.2,6.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_03-08-51_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.33_HFR_1.60px_FWHM_4.25_Temp_6.20_0153.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_03-08-51_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.33_HFR_1.60px_FWHM_4.25_Temp_6.20_0153.xisf
LIGHT,2025-11-28T03:19:05.1733597,2025-11-28T03:19:05.1733597,2025-11-28T03:24:05.7415506,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704430326706,60.8793975268394,30.24518,334.35092,1.97971979573183,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.2,6.2,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_03-19-05_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.20_0154.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_03-19-05_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.20_0154.xisf
LIGHT,2025-11-28T03:29:06.4129993,2025-11-28T03:29:06.4129993,2025-11-28T03:34:06.9652564,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-9.9,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704401632069,60.8793774400643,29.5959166666667,335.53345,2.01877683472928,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.4,6.4,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_03-29-06_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.40_0155.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_03-29-06_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.40_0155.xisf
LIGHT,2025-11-28T03:39:07.6312596,2025-11-28T03:39:07.6312596,2025-11-28T03:44:08.1624654,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704298369477,60.8793973868843,28.9739166666667,336.73286,2.0579103197134,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.5,6.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_03-39-07_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.50_0156.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_03-39-07_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.50_0156.xisf
LIGHT,2025-11-28T03:49:20.6851557,2025-11-28T03:49:20.6851557,2025-11-28T03:54:21.2309733,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.70382098237,60.8789675223972,28.37059,337.96736,2.0975773595904,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11232,11232,1.325,6.5,6.5,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,90.0,9.49087482338663,84.0,1003.09012916228,12.06,257.0,20.916,11.268,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_03-49-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.50_0157.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_03-49-20_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_NaN_HFR_0.00px_FWHM_NaN_Temp_6.50_0157.xisf
LIGHT,2025-11-28T18:30:41.4952878,2025-11-28T18:30:41.4952878,2025-11-28T18:35:42.0042468,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704138229707,60.8798594203651,81.15319,6.45198,1.01196843053715,West,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11200,11200,1.325,6.0,6.0,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,37.0,6.64263430366242,86.0,1000.1136005891,8.81,258.0,4.824,1.62,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_18-30-41_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.64px_FWHM_3.95_Temp_6.00_0158.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_18-30-41_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.38_HFR_1.64px_FWHM_3.95_Temp_6.00_0158.xisf
LIGHT,2025-11-28T18:40:42.6498871,2025-11-28T18:40:42.6498871,2025-11-28T18:45:43.2232501,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.704199161052,60.879859311042,81.22003,358.50238,1.01178602964041,West,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11200,11200,1.325,5.9,5.9,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,37.0,6.64263430366242,86.0,1000.1136005891,8.81,258.0,4.824,1.62,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_18-40-42_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.00_Temp_5.90_0159.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_18-40-42_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.65px_FWHM_4.00_Temp_5.90_0159.xisf
LIGHT,2025-11-28T18:59:30.6400628,2025-11-28T18:59:30.6400628,2025-11-28T19:04:31.1704262,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.703992400541,60.8798592579018,80.78065,344.16923,1.01301151840171,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11177,11177,1.325,5.7,5.7,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,37.0,6.64263430366242,86.0,1000.1136005891,8.81,258.0,4.824,1.62,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_18-59-30_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.67px_FWHM_4.08_Temp_5.70_0160.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_18-59-30_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.43_HFR_1.67px_FWHM_4.08_Temp_5.70_0160.xisf
LIGHT,2025-11-28T19:09:45.3922633,2025-11-28T19:09:45.3922633,2025-11-28T19:14:45.9408454,600.0,600.0,ZWO ASI6200MM Pro,ZWOptical_ZWO ASI6200MM Pro_,100,10,0.246657639741898,1,1,-10.0,-10.0,3.76,3.76,40,66.2,52.2483888888889,-0.12325,NP101is,540.0,5.4,349.70403838839,60.8798391550454,80.25937,337.29179,1.01454670790696,East,LBN 542,23 18 49,+60 52 48,87.16,FocusLynx Focuser 1,11177,11177,1.325,5.6,5.6,Manual Rotator,0.0,0.0,0.0,Ascom.SxUFW (v2) ,OIII,37.0,6.64263430366242,86.0,1000.1136005891,8.81,258.0,4.824,1.62,2000.0,N.I.N.A. 3.2.0.9001 (x64),LBN 542_Date_2025-11-28_Time_19-09-45_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.66px_FWHM_4.00_Temp_5.60_0161.xisf,1,/mnt/raid0/AstroImaging/Source/LBN 548/LIGHT/OIII/LBN 542_Date_2025-11-28_Time_19-09-45_Type_LIGHT_Filter_OIII_Exp_600.00s_G_100_Off_10_Ecc_0.39_HFR_1.66px_FWHM_4.00_Temp_5.60_0161.xisf
